일자,시가,고가,저가,종가,전일비,,등락률,거래량,금액(백만),신용비,개인,기관,외인(수량),외국계,프로그램,외인비
2017/11/20,"2,795,000","2,799,000","2,760,000","2,760,000",▼,"-31,000","-1.11","189,455","525,666","0.03","41,532","-44,004","-10,827","-40,031","-17,455","53.65"
2017/11/17,"2,820,000","2,844,000","2,791,000","2,791,000",▲,"2,000","+0.07","214,663","604,732","0.03","-13,063","-59,497","40,482","19,162","27,442","53.66"
2017/11/16,"2,772,000","2,800,000","2,770,000","2,789,000",▲,"22,000","+0.80","152,814","426,175","0.02","50","-20,211","15,393","-7,080","6,097","53.62"
2017/11/15,"2,796,000","2,816,000","2,766,000","2,767,000",▼,"-29,000","-1.04","176,339","489,677","0.02","1,044","21,029","-36,970","-41,714","26,820","53.61"
2017/11/14,"2,819,000","2,837,000","2,796,000","2,796,000",▼,"-23,000","-0.82","134,500","378,279","0.03","7,863","20,736","-47,639","-36,948","-15,599","53.64"
2017/11/13,"2,820,000","2,840,000","2,805,000","2,819,000",▼,"-1,000","-0.04","176,133","497,016","0.03","-10,372","-9,979","8,696","18,031","-16,444","53.68"
2017/11/10,"2,790,000","2,827,000","2,789,000","2,820,000",▲,"3,000","+0.11","134,976","379,470","0.03","-6,326","5,305","-18,647","-6,505","-3,681","53.67"
2017/11/09,"2,846,000","2,846,000","2,795,000","2,817,000",▼,"-21,000","-0.74","239,881","676,120","0.03","20,430","-13,713","-29,188","-16,743","4,047","53.69"
2017/11/08,"2,805,000","2,853,000","2,793,000","2,838,000",▲,"33,000","+1.18","170,404","482,400","0.03","-10,858","-6,578","-612","-3,457","-3,463","53.71"
2017/11/07,"2,819,000","2,846,000","2,793,000","2,805,000",▼,"-14,000","-0.50","149,291","420,906","0.03","2,622","-20,515","-12,417","4,573","-11,955","53.71"
2017/11/06,"2,819,000","2,825,000","2,767,000","2,819,000", ,"0","0","180,019","503,797","0.03","12,162","-38,364","10,988","19,153","-10,686","53.72"
2017/11/03,"2,853,000","2,857,000","2,793,000","2,819,000",▼,"-34,000","-1.19","198,716","559,081","0.02","27,834","29,961","-71,087","-68,381","6,173","53.71"
2017/11/02,"2,875,000","2,876,000","2,838,000","2,853,000",▼,"-8,000","-0.28","214,421","612,648","0.03","3,073","-25,583","1,829","13,145","-28,350","53.50"
2017/11/01,"2,875,000","2,875,000","2,809,000","2,861,000",▲,"107,000","+3.89","290,205","827,304","0.03","-40,009","4,729","21,989","9,611","-10,969","53.50"
2017/10/31,"2,703,000","2,772,000","2,675,000","2,754,000",▲,"52,000","+1.92","267,631","731,774","0.03","-39,879","-10,706","51,143","38,054","-19,940","53.48"
2017/10/30,"2,689,000","2,716,000","2,685,000","2,702,000",▲,"48,000","+1.81","163,923","442,428","0.03","-8,027","-35,978","28,240","43,261","-2,811","53.44"
2017/10/27,"2,620,000","2,666,000","2,607,000","2,654,000",▲,"34,000","+1.30","147,850","390,462","0.03","9,377","-11,000","-21,929","3,353","2,756","53.42"
2017/10/26,"2,686,000","2,695,000","2,620,000","2,620,000",▼,"-75,000","-2.78","195,531","519,397","0.03","44,419","-40,186","-7,475","-260","-15,313","53.44"
2017/10/25,"2,702,000","2,721,000","2,685,000","2,695,000",▼,"-7,000","-0.26","117,657","317,984","0.03","10,983","-30,973","19,504","9,762","-16,528","53.44"
2017/10/24,"2,735,000","2,739,000","2,702,000","2,702,000",▼,"-13,000","-0.48","116,121","315,300","0.03","8,541","1,353","-9,234","-8,390","-19,729","53.43"
2017/10/23,"2,730,000","2,732,000","2,700,000","2,715,000",▲,"23,000","+0.85","166,221","451,293","0.03","4,568","-63,065","33,375","12,182","-61,887","53.44"
2017/10/20,"2,640,000","2,705,000","2,640,000","2,692,000",▲,"43,000","+1.62","160,541","430,069","0.03","-2,283","-39,735","36,359","25,052","15,675","53.41"
2017/10/19,"2,735,000","2,735,000","2,649,000","2,649,000",▼,"-89,000","-3.25","242,174","648,924","0.03","46,171","-46,270","-16,743","-28,320","-25,520","53.38"
2017/10/18,"2,741,000","2,762,000","2,702,000","2,738,000",▼,"-2,000","-0.07","202,215","552,823","0.03","-3,285","-23,873","12,957","6,463","5,225","53.39"
2017/10/17,"2,701,000","2,769,000","2,700,000","2,740,000",▲,"44,000","+1.63","212,156","581,801","0.03","-15,898","-35,696","37,675","45,495","-7,771","53.39"
2017/10/16,"2,699,000","2,743,000","2,688,000","2,696,000",▼,"-4,000","-0.15","195,399","528,327","0.03","5,704","-12,678","-4,611","-7,075","-10,354","53.36"
2017/10/13,"2,727,000","2,742,000","2,689,000","2,700,000",▼,"-40,000","-1.46","252,033","684,501","0.03","-5,545","2,342","-4,361","-7,176","-21,837","53.36"
2017/10/12,"2,742,000","2,758,000","2,705,000","2,740,000",▲,"8,000","+0.29","277,814","758,714","0.03","-7,628","-20,408","7,616","3,382","-2,105","53.36"
2017/10/11,"2,680,000","2,738,000","2,667,000","2,732,000",▲,"92,000","+3.48","273,043","739,463","0.03","-36,121","-43,432","177,698","51,847","11,524","53.36"
2017/10/10,"2,668,000","2,682,000","2,640,000","2,640,000",▲,"76,000","+2.96","410,396","1,094,899","0.03","-47,526","-62,872","111,391","55,784","30,626","53.22"
2017/09/29,"2,559,000","2,581,000","2,542,000","2,564,000",▲,"1,000","+0.04","258,188","660,771","0.03","38,622","-21,127","-127,720","-39,432","-51,249","53.13"
2017/09/28,"2,613,000","2,623,000","2,563,000","2,563,000",▼,"-21,000","-0.81","240,509","621,422","0.03","20,470","-29,406","-2,675","-15,927","19,917","53.23"
2017/09/27,"2,600,000","2,610,000","2,575,000","2,584,000",▲,"1,000","+0.04","215,940","559,621","0.03","7,160","-22,991","-3,299","-19,417","-5,754","53.23"
2017/09/26,"2,651,000","2,656,000","2,578,000","2,583,000",▼,"-98,000","-3.66","341,144","891,589","0.03","33,383","33,688","-147,917","-69,979","-22,909","53.24"
2017/09/25,"2,650,000","2,684,000","2,650,000","2,681,000",▲,"31,000","+1.17","186,062","495,835","0.03","-15,163","-10,117","13,389","286","-20,302","53.35"
2017/09/22,"2,648,000","2,680,000","2,623,000","2,650,000",▲,"10,000","+0.38","278,448","737,049","0.03","-2,806","-41,160","31,070","42,003","-20,359","53.34"
2017/09/21,"2,611,000","2,648,000","2,611,000","2,640,000",▲,"29,000","+1.11","176,796","465,062","0.03","-13,036","-21,290","28,523","-5,816","-33,354","53.32"
2017/09/20,"2,606,000","2,625,000","2,592,000","2,611,000",▲,"5,000","+0.19","185,855","484,906","0.03","1,010","7,612","-13,868","-14,724","-9,079","53.30"
2017/09/19,"2,625,000","2,632,000","2,589,000","2,606,000",▼,"-18,000","-0.69","197,008","514,914","0.03","764","-10,477","-13,321","-6,696","-42,260","53.31"
2017/09/18,"2,527,000","2,624,000","2,526,000","2,624,000",▲,"104,000","+4.13","230,499","595,517","0.03","-56,450","-11,624","55,401","51,749","-9,837","53.32"
2017/09/15,"2,515,000","2,528,000","2,493,000","2,520,000",▲,"5,000","+0.20","215,146","540,675","0.03","-24,598","9,326","-1,015","413","-27,832","53.27"
2017/09/14,"2,503,000","2,516,000","2,488,000","2,515,000",▲,"34,000","+1.37","284,095","712,919","0.03","-16,563","-20,044","31,022","-2,101","7,725","53.27"
2017/09/13,"2,491,000","2,520,000","2,472,000","2,481,000",▲,"1,000","+0.04","187,140","467,668","0.03","-13,568","4,272","-3,858","-7,705","3,522","53.25"
2017/09/12,"2,510,000","2,511,000","2,457,000","2,480,000",▼,"-10,000","-0.40","240,595","597,016","0.04","4,128","13,129","-39,871","-39,123","-5,197","53.25"
2017/09/11,"2,485,000","2,509,000","2,475,000","2,490,000",▲,"36,000","+1.47","207,495","518,082","0.04","-24,296","45,652","-35,970","-19,729","18,724","53.28"
2017/09/08,"2,435,000","2,459,000","2,429,000","2,454,000",▲,"48,000","+2.00","217,860","533,460","0.04","-24,976","12,290","5,462","4,388","19,641","53.31"
2017/09/07,"2,350,000","2,411,000","2,350,000","2,406,000",▲,"56,000","+2.38","193,530","463,091","0.04","-34,052","32,497","-10,851","-9,577","4,693","53.31"
2017/09/06,"2,338,000","2,359,000","2,335,000","2,350,000",▲,"12,000","+0.51","216,221","507,656","0.04","-12,341","47,625","-44,956","-42,745","-17,477","53.32"
2017/09/05,"2,312,000","2,345,000","2,298,000","2,338,000",▲,"36,000","+1.56","234,322","546,006","0.04","-14,674","28,990","-26,332","-15,349","-23,091","53.35"
2017/09/04,"2,289,000","2,318,000","2,275,000","2,302,000",▼,"-22,000","-0.95","158,870","365,737","0.04","-34,972","21,946","-6,024","6,246","10,336","53.37"
2017/09/01,"2,323,000","2,332,000","2,315,000","2,324,000",▲,"8,000","+0.35","212,834","494,804","0.04","-9,058","-26,519","12,586","18,257","-28,736","53.38"
2017/08/31,"2,311,000","2,332,000","2,300,000","2,316,000",▲,"6,000","+0.26","220,234","510,203","0.04","-1,231","-15,293","-12,976","5,880","-26,520","53.37"
2017/08/30,"2,319,000","2,320,000","2,298,000","2,310,000",▲,"6,000","+0.26","150,260","346,606","0.04","1,172","6,406","-12,723","-19,478","8,030","53.38"
2017/08/29,"2,282,000","2,304,000","2,258,000","2,304,000",▼,"-1,000","-0.04","252,473","576,044","0.04","17,285","-170","-25,488","-49,393","9,625","53.39"
2017/08/28,"2,351,000","2,362,000","2,298,000","2,305,000",▼,"-46,000","-1.96","199,242","461,531","0.04","2,876","40","-38,341","-10,407","31,122","53.41"
2017/08/25,"2,394,000","2,394,000","2,336,000","2,351,000",▼,"-25,000","-1.05","224,871","531,461","0.04","2,769","6,201","-20,589","-43,886","6,284","53.43"
2017/08/24,"2,376,000","2,383,000","2,367,000","2,376,000",▲,"2,000","+0.08","173,149","411,383","0.04","-4,893","11,150","-21,523","17,454","-25,393","53.45"
2017/08/23,"2,389,000","2,389,000","2,359,000","2,374,000",▲,"24,000","+1.02","187,694","445,401","0.04","-3,555","-36,227","34,548","19,403","16,961","53.47"
2017/08/22,"2,341,000","2,358,000","2,335,000","2,350,000",▲,"8,000","+0.34","147,635","346,683","0.04","-8,410","18,086","-30,033","-12,332","-24","53.44"
2017/08/21,"2,362,000","2,362,000","2,329,000","2,342,000",▼,"-3,000","-0.13","102,069","239,073","0.04","-773","804","-56,577","-20,004","-17,035","53.46"
2017/08/18,"2,338,000","2,362,000","2,312,000","2,345,000",▼,"-7,000","-0.30","209,559","489,716","0.05","-5,263","2,845","-14,211","-7,415","-22,993","53.51"
2017/08/17,"2,348,000","2,365,000","2,337,000","2,352,000",▲,"42,000","+1.82","248,317","583,979","0.05","-10,890","-6,314","20,195","21,325","-12,429","53.52"
2017/08/16,"2,311,000","2,319,000","2,300,000","2,310,000",▲,"60,000","+2.67","438,273","1,012,673","0.05","2,974","44,554","-53,274","-9,471","40,244","53.50"
2017/08/14,"2,256,000","2,270,000","2,236,000","2,250,000",▲,"19,000","+0.85","383,712","863,953","0.04","37,414","77,312","-123,608","-103,835","-14,166","53.54"
2017/08/11,"2,256,000","2,265,000","2,211,000","2,231,000",▼,"-64,000","-2.79","508,146","1,136,794","0.04","38,204","117,741","-163,523","-151,719","-54,449","53.64"
2017/08/10,"2,310,000","2,316,000","2,273,000","2,295,000",▼,"-19,000","-0.82","459,723","1,053,995","0.03","25,259","63,861","-97,796","-96,165","43,659","53.76"
2017/08/09,"2,370,000","2,370,000","2,312,000","2,314,000",▼,"-72,000","-3.02","291,108","680,058","0.03","29,086","52,858","-96,333","-67,013","7,959","53.84"
2017/08/08,"2,399,000","2,413,000","2,374,000","2,386,000",▲,"7,000","+0.29","159,592","381,846","0.03","8,196","-14,442","-6,384","-18,197","9,912","53.91"
2017/08/07,"2,375,000","2,404,000","2,372,000","2,379,000",▼,"-6,000","-0.25","144,365","344,848","0.03","2,273","-20,995","10,042","-731","5,256","53.92"
2017/08/04,"2,408,000","2,409,000","2,375,000","2,385,000",▼,"-4,000","-0.17","167,184","399,425","0.03","709","-7,213","-7,478","-12,951","-4,198","53.91"
2017/08/03,"2,450,000","2,450,000","2,356,000","2,389,000",▼,"-61,000","-2.49","310,816","742,789","0.03","38,472","-14,230","-15,674","-23,345","9,856","53.92"
2017/08/02,"2,460,000","2,467,000","2,430,000","2,450,000",▲,"20,000","+0.82","155,549","381,140","0.04","-421","-16,126","10,292","8,185","28,749","53.93"
2017/08/01,"2,400,000","2,442,000","2,377,000","2,430,000",▲,"20,000","+0.83","227,390","550,599","0.04","14,530","-28,493","1,791","19,448","28,494","53.55"
2017/07/31,"2,371,000","2,412,000","2,346,000","2,410,000",▲,"22,000","+0.92","254,028","607,345","0.03","-1,315","36,901","-48,115","-47,527","36,967","53.55"
2017/07/28,"2,490,000","2,490,000","2,369,000","2,388,000",▼,"-102,000","-4.10","523,366","1,260,320","0.03","103,783","9,859","-140,012","-132,980","44,730","53.59"
2017/07/27,"2,500,000","2,532,000","2,478,000","2,490,000",▼,"-2,000","-0.08","228,990","572,362","0.03","37,687","37,558","-65,542","-76,839","41,281","53.69"
2017/07/26,"2,480,000","2,501,000","2,465,000","2,492,000",▼,"-8,000","-0.32","224,496","558,106","0.03","12,835","42,406","-54,605","-50,759","34,834","53.74"
2017/07/25,"2,525,000","2,538,000","2,497,000","2,500,000",▼,"-43,000","-1.69","216,212","544,043","0.03","35,234","16,732","-50,025","-52,916","10,665","53.78"
2017/07/24,"2,535,000","2,550,000","2,531,000","2,543,000",▼,"-11,000","-0.43","141,995","360,550","0.03","17,720","22,039","-39,134","-46,999","-3,106","53.82"
2017/07/21,"2,543,000","2,558,000","2,526,000","2,554,000",▼,"-6,000","-0.23","168,981","429,929","0.03","21,131","3,022","-21,143","-29,689","-30,749","53.85"
2017/07/20,"2,538,000","2,566,000","2,528,000","2,560,000",▲,"23,000","+0.91","167,352","426,097","0.03","-8,226","671","5,239","-3,629","6,567","53.87"
2017/07/19,"2,531,000","2,541,000","2,500,000","2,537,000",▼,"-5,000","-0.20","223,150","563,250","0.03","4,371","4,830","-28,204","-38,743","13,836","53.87"
2017/07/18,"2,521,000","2,544,000","2,518,000","2,542,000",▲,"10,000","+0.39","141,689","359,008","0.03","-3,792","7,491","-12,982","-6,421","23,715","53.89"
2017/07/17,"2,545,000","2,551,000","2,526,000","2,532,000",▲,"8,000","+0.32","179,522","455,815","0.03","-2,054","-948","-17,438","-6,823","17,652","53.90"
2017/07/14,"2,550,000","2,554,000","2,521,000","2,524,000",▼,"-4,000","-0.16","164,780","417,657","0.03","1,547","-4,306","-23,280","2,642","-17,112","53.91"
2017/07/13,"2,504,000","2,547,000","2,502,000","2,528,000",▲,"34,000","+1.36","320,683","812,120","0.03","-969","-26,577","-1,535","-5,004","-30,016","53.93"
2017/07/12,"2,450,000","2,500,000","2,442,000","2,494,000",▲,"44,000","+1.80","189,723","469,394","0.03","-8,271","-41,683","38,186","21,878","-19,822","53.93"
2017/07/11,"2,432,000","2,450,000","2,414,000","2,450,000",▲,"17,000","+0.70","194,356","473,384","0.03","-8,179","-2,977","-6,224","-8,676","-27,974","53.90"
2017/07/10,"2,425,000","2,445,000","2,416,000","2,433,000",▲,"40,000","+1.67","215,855","524,350","0.03","-33,243","5,313","15,531","12,571","25,107","53.90"
2017/07/07,"2,387,000","2,406,000","2,381,000","2,393,000",▼,"-10,000","-0.42","162,638","389,456","0.03","-2,919","17,756","-30,672","-29,002","12,483","53.89"
2017/07/06,"2,400,000","2,405,000","2,386,000","2,403,000",▲,"24,000","+1.01","218,461","523,918","0.03","-9,151","-36,612","46,312","36,390","1,894","53.92"
2017/07/05,"2,341,000","2,384,000","2,339,000","2,379,000",▲,"29,000","+1.23","212,805","502,796","0.03","8,104","-773","-11,668","-28,217","-14,727","53.88"
2017/07/04,"2,358,000","2,370,000","2,345,000","2,350,000",▼,"-11,000","-0.47","159,220","375,038","0.03","23,224","13,859","-53,081","-55,207","-6,607","53.89"
2017/07/03,"2,375,000","2,389,000","2,356,000","2,361,000",▼,"-16,000","-0.67","136,111","321,964","0.03","20,678","-21,323","-15,216","-19,501","8,673","53.93"
2017/06/30,"2,375,000","2,381,000","2,355,000","2,377,000",▼,"-20,000","-0.83","237,551","562,979","0.03","27,201","-35,512","-8,294","-15,681","-15,095","53.94"
2017/06/29,"2,402,000","2,416,000","2,397,000","2,397,000",▲,"12,000","+0.50","166,131","399,659","0.03","-9,909","-4,156","-35,042","-17,243","-5,659","53.95"
2017/06/28,"2,380,000","2,400,000","2,378,000","2,385,000",▼,"-30,000","-1.24","191,450","456,952","0.03","18,178","110","-39,870","-24,719","-613","53.98"
2017/06/27,"2,411,000","2,420,000","2,395,000","2,415,000",▲,"1,000","+0.04","192,335","463,577","0.03","15,932","-39,330","-42,710","8,769","-26,311","54.01"
2017/06/26,"2,376,000","2,418,000","2,376,000","2,414,000",▲,"33,000","+1.39","171,056","411,643","0.03","-2,775","-12,312","-4,045","-3,408","-21,537","54.04"
2017/06/23,"2,380,000","2,389,000","2,371,000","2,381,000",▼,"-17,000","-0.71","190,302","452,913","0.03","19,734","2,603","-67,487","-64,996","-5,847","54.04"
2017/06/22,"2,398,000","2,404,000","2,386,000","2,398,000",▲,"24,000","+1.01","229,116","548,291","0.03","517","-10,008","-2,867","-3,465","-41,367","54.09"
2017/06/21,"2,387,000","2,406,000","2,374,000","2,374,000",▼,"-33,000","-1.37","199,473","475,861","0.03","14,513","-17,297","-17,198","-33,535","-68,506","54.10"
2017/06/20,"2,362,000","2,407,000","2,361,000","2,407,000",▲,"79,000","+3.39","300,900","717,838","0.03","-68,560","-78,092","132,137","92,663","-11,858","54.11"
2017/06/19,"2,279,000","2,328,000","2,278,000","2,328,000",▲,"49,000","+2.15","226,078","523,048","0.03","-59,696","-6,314","48,363","35,188","4,027","54.01"
2017/06/16,"2,275,000","2,297,000","2,273,000","2,279,000",▼,"-5,000","-0.22","348,069","794,685","0.03","-9,744","40,629","-54,243","-38,427","-23,284","53.97"
2017/06/15,"2,284,000","2,296,000","2,259,000","2,284,000",▲,"16,000","+0.71","193,140","439,964","0.03","-9,237","-57,474","48,611","26,528","18,805","54.01"
2017/06/14,"2,290,000","2,303,000","2,262,000","2,268,000",▼,"-2,000","-0.09","203,334","462,672","0.03","-3,728","-18,669","8,321","-24,603","-85","53.97"
2017/06/13,"2,257,000","2,281,000","2,257,000","2,270,000",▲,"1,000","+0.04","172,498","391,608","0.03","14,076","19,201","-52,020","-30,351","-5,341","53.97"
2017/06/12,"2,271,000","2,280,000","2,257,000","2,269,000",▼,"-36,000","-1.56","219,086","496,587","0.03","41,721","-56,623","-13,225","-15,774","-15,127","54.01"
2017/06/09,"2,284,000","2,322,000","2,280,000","2,305,000",▲,"47,000","+2.08","234,657","540,509","0.03","-60,119","1,649","33,476","35,630","11,226","54.02"
2017/06/08,"2,250,000","2,279,000","2,250,000","2,258,000",▼,"-7,000","-0.31","279,575","632,162","0.03","27,014","-31,181","-4,174","-10,325","-5,372","53.99"
2017/06/07,"2,325,000","2,325,000","2,262,000","2,265,000",▼,"-32,000","-1.39","274,588","628,870","0.03","16,621","-20,080","-13,370","-15,555","-1,242","54.00"
2017/06/05,"2,302,000","2,318,000","2,286,000","2,297,000",▼,"-1,000","-0.04","151,988","349,813","0.05","-20,073","-35,819","32,564","31,727","14,821","54.01"
2017/06/02,"2,253,000","2,298,000","2,250,000","2,298,000",▲,"64,000","+2.86","249,775","570,062","0.05","-71,180","-46,734","99,331","63,461","18,473","53.98"
2017/06/01,"2,243,000","2,245,000","2,220,000","2,234,000",▼,"-1,000","-0.04","195,070","435,364","0.04","6,637","-27,511","-926","-16,590","4,436","53.90"
