일자,시가,고가,저가,종가,전일비,,등락률,거래량,금액(백만),신용비,개인,기관,외인(수량),외국계,프로그램,외인비
2020/06/24,"94,200","96,900","94,200","96,400",▲,"2,600","+2.77","81,630","7,827","0.21","-12,696","35,438","-22,516","-280","-28,161","25.60"
2020/06/23,"95,300","95,800","91,400","93,800",▼,"-600","-0.64","65,916","6,167","0.22","8,056","-373","-8,990","-4,206","-9,500","25.70"
2020/06/22,"94,600","98,000","94,000","94,400",▼,"-300","-0.32","89,281","8,585","0.21","1,460","674","-2,392","-7,908","242","25.74"
2020/06/19,"97,900","97,900","94,600","94,700",▼,"-1,900","-1.97","106,045","10,230","0.16","-4,763","24,191","-22,616","-8,734","-27,272","25.75"
2020/06/18,"93,000","98,200","91,300","96,600",▲,"3,600","+3.87","202,430","19,532","0.18","-32,040","36,202","-4,270","-17,535","-7,225","25.85"
2020/06/17,"86,500","93,500","86,400","93,000",▲,"6,000","+6.90","231,189","21,125","0.19","-112,900","92,086","20,113","5,630","21,092","25.87"
2020/06/16,"85,700","88,500","83,700","87,000",▲,"4,300","+5.20","129,806","11,242","0.19","-8,021","36,472","-28,647","-27,794","-28,984","25.78"
2020/06/15,"87,000","87,700","82,700","82,700",▼,"-4,200","-4.83","75,860","6,491","0.19","-6,985","5,552","1,387","7,094","4,668","25.91"
2020/06/12,"83,100","87,200","83,000","86,900",▼,"-2,100","-2.36","156,462","13,311","0.20","14,239","6,446","-21,137","-7,268","15,689","25.90"
2020/06/11,"87,900","89,100","86,800","89,000",▲,"800","+0.91","90,585","7,972","0.20","7,787","-13,528","5,929","7,782","18,768","26.00"
2020/06/10,"89,200","89,300","87,600","88,200",▼,"-500","-0.56","66,181","5,838","0.21","11,798","-20,134","8,441","5,436","7,778","25.97"
2020/06/09,"92,000","92,000","87,800","88,700",▼,"-1,900","-2.10","115,803","10,303","0.18","33,782","-34,645","16,167","-1,835","14,801","25.93"
2020/06/08,"93,500","94,100","90,500","90,600",▼,"-800","-0.88","72,713","6,696","0.18","14,029","-10,101","-2,871","-1,201","-3,572","25.86"
2020/06/05,"90,800","92,300","89,500","91,400",▲,"600","+0.66","112,057","10,255","0.15","-8,988","34,028","-25,905","-18,197","-17,949","25.87"
2020/06/04,"95,500","95,900","88,200","90,800",▼,"-2,200","-2.37","196,574","17,791","0.14","38,559","-16,846","-19,185","-1,716","-16,246","25.99"
2020/06/03,"91,900","95,600","90,000","93,000",▲,"3,600","+4.03","216,388","20,265","0.16","-39,587","67,143","-29,806","-19,505","-25,867","26.08"
2020/06/02,"82,500","89,600","82,500","89,400",▲,"6,900","+8.36","188,583","16,458","0.17","-71,974","39,142","20,487","19,504","18,604","26.21"
2020/06/01,"80,500","83,200","80,300","82,500",▲,"3,600","+4.56","78,525","6,454","0.14","-7,878","12,174","-4,296","2,722","11,789","26.12"
2020/05/29,"81,500","81,500","78,900","78,900",▼,"-2,600","-3.19","87,235","7,005","0.14","24,641","6,128","-30,794","-28,174","-17,449","26.14"
2020/05/28,"84,900","85,500","81,000","81,500",▼,"-2,600","-3.09","84,017","6,986","0.13","6,304","671","-7,050","6,468","-1,295","26.28"
2020/05/27,"84,900","85,800","84,000","84,100",▼,"-1,000","-1.18","49,574","4,208","0.12","4,845","2,546","-7,340","-1,506","-836","26.31"
2020/05/26,"85,400","85,600","84,000","85,100",▼,"-300","-0.35","40,171","3,413","0.12","-3,426","10,433","-6,657","-3,298","-747","26.34"
2020/05/25,"84,300","85,500","84,000","85,400",▲,"1,100","+1.30","43,597","3,710","0.13","-11,484","18,030","-6,527","-2,715","-3,731","26.37"
2020/05/22,"84,800","85,500","82,700","84,300",▼,"-500","-0.59","63,507","5,324","0.12","-6,042","9,594","-3,318","3,447","1,712","26.40"
2020/05/21,"86,300","86,300","83,300","84,800",▼,"-200","-0.24","77,468","6,558","0.15","-8,443","25,042","-16,620","-3,186","-11,136","26.42"
2020/05/20,"83,000","85,500","82,000","85,000",▲,"1,800","+2.16","59,682","5,029","0.15","-26,481","33,074","-6,685","1,457","281","26.49"
2020/05/19,"80,500","85,000","79,600","83,200",▲,"3,900","+4.92","191,845","15,840","0.17","-76,040","83,274","-4,972","5,532","3,402","26.52"
2020/05/18,"74,100","79,700","74,000","79,300",▲,"4,000","+5.31","115,885","8,891","0.17","-42,458","28,937","12,555","16,199","5,291","26.55"
2020/05/15,"74,900","75,800","74,000","75,300",▲,"1,100","+1.48","42,364","3,172","0.15","-11,741","2,854","8,736","12,815","10,679","26.49"
2020/05/14,"75,700","76,000","73,800","74,200",▼,"-1,600","-2.11","50,033","3,743","0.16","14,254","-4,136","-10,256","-1,941","-5,383","26.45"
2020/05/13,"74,500","75,800","74,000","75,800",▲,"500","+0.66","24,307","1,833","0.16","-3,620","5,823","-2,220","-2,746","-1,639","26.50"
2020/05/12,"76,100","76,200","73,600","75,300",▼,"-300","-0.40","41,024","3,079","0.19","-1,168","8,575","-5,223","3,800","-2,905","26.51"
2020/05/11,"75,900","76,500","75,300","75,600",▲,"100","+0.13","55,256","4,199","0.20","-11,759","16,597","-4,784","-479","3,274","26.53"
2020/05/08,"75,000","76,100","75,000","75,500",▲,"800","+1.07","51,359","3,886","0.19","-14,878","13,933","1,275","1,408","2,846","26.55"
2020/05/07,"73,900","75,000","73,900","74,700",▲,"400","+0.54","40,588","3,018","0.19","1,862","-11,785","9,760","-9,324","2,038","26.55"
2020/05/06,"74,000","75,100","73,600","74,300",▲,"1,300","+1.78","46,873","3,486","0.18","-1,856","10,454","-9,370","-2,006","-9,034","26.50"
2020/05/04,"73,900","74,600","72,600","73,000",▼,"-2,000","-2.67","53,013","3,894","0.21","3,203","-5,217","1,996","5,584","1,287","26.54"
2020/04/29,"72,600","76,700","72,400","75,000",▲,"2,300","+3.16","149,296","11,212","0.20","-57,340","24,194","32,825","24,492","29,904","26.53"
2020/04/28,"73,900","73,900","71,800","72,700", ,"0","0","42,412","3,088","0.20","-3,439","7,722","-4,444","1,900","-6,571","26.39"
2020/04/27,"71,500","73,000","71,200","72,700",▲,"1,300","+1.82","64,907","4,688","0.22","-19,396","14,305","5,369","2,634","6,246","26.41"
2020/04/24,"70,500","71,500","70,500","71,400", ,"0","0","27,336","1,942","0.22","-10,335","-2,307","7,668","5,447","6,555","26.38"
2020/04/23,"72,300","72,400","71,100","71,400",▼,"-500","-0.70","78,600","5,620","0.25","6,137","-11,646","-8,201","-16,249","7,520","26.35"
2020/04/22,"69,100","72,000","68,500","71,900",▲,"600","+0.84","86,872","6,132","0.22","-21,149","9,163","-126","-7,437","16,179","26.38"
2020/04/21,"72,100","73,100","69,400","71,300",▼,"-2,900","-3.91","277,501","19,722","0.23","82,931","-147,643","6,201","-780","-2,588","26.38"
2020/04/20,"74,800","75,700","74,000","74,200",▼,"-500","-0.67","46,974","3,517","0.21","-2,396","4,036","-1,544","-855","2,319","26.36"
2020/04/17,"74,100","76,400","73,900","74,700",▲,"1,500","+2.05","114,655","8,614","0.21","-14,582","12,555","2,029","7,111","-3,694","26.36"
2020/04/16,"73,200","74,000","71,100","73,200",▼,"-500","-0.68","57,157","4,162","0.19","-364","11,351","-10,996","-10,425","-2,202","26.35"
2020/04/14,"72,800","74,300","72,400","73,700",▲,"1,200","+1.66","44,116","3,240","0.20","-1,199","-11,403","12,592","13,145","2,400","26.40"
2020/04/13,"75,100","75,200","72,500","72,500",▼,"-2,300","-3.07","56,951","4,196","0.17","2,114","-8,835","6,603","-827","6,607","26.35"
2020/04/10,"73,000","76,300","72,100","74,800",▲,"2,400","+3.31","125,520","9,363","0.15","-45,720","9,831","36,765","6,431","42,364","26.32"
2020/04/09,"73,700","73,700","72,000","72,400", ,"0","0","65,892","4,784","0.14","5,833","1,262","-7,097","-1,142","-8,161","26.15"
2020/04/08,"74,200","74,300","72,100","72,400",▼,"-2,500","-3.34","102,260","7,457","0.15","36,707","-6,225","-30,469","451","-27,952","26.18"
2020/04/07,"76,100","77,200","73,900","74,900",▲,"700","+0.94","114,525","8,611","0.18","10,662","-8,320","1,379","4,830","-6,919","26.32"
2020/04/06,"67,600","75,000","67,400","74,200",▲,"7,100","+10.58","219,858","15,921","0.17","-81,660","73,454","10,897","3,562","7,777","26.31"
2020/04/03,"67,900","68,600","66,500","67,100",▲,"100","+0.15","89,940","6,062","0.15","-3,696","909","-3,929","-1,701","-5,655","26.27"
2020/04/02,"67,000","67,500","64,900","67,000",▼,"-200","-0.30","85,834","5,695","0.14","11,758","-10,000","-7,305","-9,640","-12,612","26.28"
2020/04/01,"70,000","70,400","66,300","67,200",▼,"-2,800","-4.00","130,208","8,863","0.15","19,512","-32,701","557","-16,180","-1,285","26.32"
2020/03/31,"68,500","70,200","68,200","70,000",▲,"2,200","+3.24","142,186","9,850","0.14","-22,387","15,920","6,375","-21,140","4,988","26.31"
2020/03/30,"65,900","68,200","65,200","67,800",▲,"600","+0.89","80,497","5,397","0.12","-11,907","11,023","1,494","819","-1,605","26.28"
2020/03/27,"68,500","68,700","64,700","67,200",▲,"1,400","+2.13","166,026","11,005","0.13","5,805","-9,990","-10,733","-19,823","-17,043","26.28"
2020/03/26,"66,700","68,000","65,300","65,800",▼,"-500","-0.75","94,322","6,266","0.15","-7,698","13,203","-14,642","-2,512","-15,479","26.33"
2020/03/25,"61,900","67,000","60,100","66,300",▲,"7,100","+11.99","145,727","9,402","0.18","-55,136","49,306","7,062","7,353","8,858","26.39"
2020/03/24,"53,200","61,000","52,800","59,200",▲,"6,600","+12.55","126,698","7,161","0.17","-47,131","47,770","-1,938","6,371","10,538","26.36"
2020/03/23,"54,900","54,900","52,300","52,600",▼,"-4,000","-7.07","104,078","5,503","0.17","12,337","-8,623","-27,472","-22,160","-18,457","26.37"
2020/03/20,"54,400","56,900","53,400","56,600",▲,"2,200","+4.04","121,777","6,672","0.18","1,130","10,029","-15,140","-17,332","7,705","26.49"
2020/03/19,"55,300","56,400","50,000","54,400",▼,"-800","-1.45","166,587","8,806","0.18","-4,112","-14,614","-9,447","6,362","-43,948","26.56"
2020/03/18,"58,500","60,700","54,100","55,200",▼,"-2,100","-3.66","152,414","8,864","0.17","-1,399","2,886","5,423","3,142","-25,983","26.61"
2020/03/17,"53,100","59,800","53,000","57,300",▲,"1,300","+2.32","108,271","6,176","0.22","-10,015","9,679","4,345","-7,318","3,780","26.58"
2020/03/16,"55,000","57,900","53,900","56,000",▲,"1,000","+1.82","130,155","7,280","0.25","-29,420","18,236","10,952","23,415","18,302","26.56"
2020/03/13,"54,000","55,900","51,200","55,000",▼,"-3,500","-5.98","231,429","12,364","0.25","-4,044","-36,522","-1,142","-10,128","5,562","26.51"
2020/03/12,"62,100","62,100","57,100","58,500",▼,"-4,400","-7.00","121,055","7,158","0.25","32,470","-25,632","-9,681","-5,425","-15,267","26.52"
2020/03/11,"65,000","65,400","62,600","62,900",▼,"-1,900","-2.93","108,210","6,912","0.24","7,589","-7,588","1,025","6,508","-827","26.56"
2020/03/10,"63,300","64,800","63,100","64,800",▲,"100","+0.15","58,095","3,714","0.25","5,798","-3,467","2,573","-4,340","-4,874","26.56"
2020/03/09,"66,800","67,100","64,500","64,700",▼,"-2,700","-4.01","72,732","4,735","0.27","12,029","-982","-11,106","5,639","-7,624","26.54"
2020/03/06,"66,600","68,000","66,500","67,400",▼,"-200","-0.30","56,682","3,816","0.27","-7,780","3,923","6,866","13,463","7,424","26.59"
2020/03/05,"68,800","68,800","67,200","67,600",▼,"-100","-0.15","72,860","4,946","0.28","14,729","-23,781","8,578","-1,558","-217","26.56"
2020/03/04,"65,000","68,400","64,800","67,700",▲,"2,300","+3.52","86,126","5,794","0.28","2,793","-25,608","22,953","5,653","11,783","26.52"
2020/03/03,"66,600","67,500","65,300","65,400",▲,"200","+0.31","49,720","3,310","0.25","7,194","-9,166","1,966","890","-9,773","26.42"
2020/03/02,"65,800","66,400","64,200","65,200",▼,"-900","-1.36","76,140","4,973","0.25","21,257","-12,924","-7,213","14,817","11,850","26.41"
2020/02/28,"66,900","67,800","65,200","66,100",▼,"-2,200","-3.22","84,362","5,577","0.25","16,965","-20,449","3,453","8,331","7,860","26.44"
2020/02/27,"69,000","70,500","68,000","68,300",▼,"-1,100","-1.59","71,145","4,890","0.25","12,655","-23,073","10,412","8,254","11,378","26.43"
2020/02/26,"68,600","69,800","68,300","69,400",▼,"-900","-1.28","55,289","3,819","0.23","14,737","-20,491","5,748","16,478","1,664","26.38"
2020/02/25,"69,500","70,600","68,500","70,300",▲,"700","+1.01","43,594","3,050","0.22","1,562","-8,693","7,131","7,573","9,394","26.36"
2020/02/24,"69,200","70,900","68,500","69,600",▼,"-1,800","-2.52","80,967","5,599","0.23","11,492","-29,400","17,707","15,519","19,535","26.32"
2020/02/21,"71,400","71,900","70,700","71,400",▼,"-800","-1.11","39,162","2,784","0.22","3,434","-17,644","14,173","3,840","10,113","26.24"
2020/02/20,"73,600","73,600","71,500","72,200",▼,"-1,000","-1.37","51,918","3,738","0.22","15,231","-37,192","21,953","9,944","12,086","26.18"
2020/02/19,"72,600","73,500","71,600","73,200",▲,"600","+0.83","82,583","6,012","0.22","-12,318","-36,129","48,447","25,274","30,200","26.08"
2020/02/18,"73,100","73,100","72,400","72,600",▼,"-200","-0.27","38,626","2,809","0.17","1,842","-9,833","7,996","5,783","1,056","25.86"
2020/02/17,"75,000","75,000","72,500","72,800",▼,"-2,100","-2.80","90,836","6,648","0.17","44,676","-65,972","21,427","11,723","18,423","25.82"
2020/02/14,"74,900","75,300","74,600","74,900",▼,"-500","-0.66","32,192","2,409","0.16","7,834","-20,694","13,880","8,929","2,445","25.73"
2020/02/13,"75,900","76,600","74,600","75,400",▼,"-100","-0.13","61,467","4,625","0.16","20,065","-39,034","19,187","16,887","-7,765","25.66"
2020/02/12,"76,000","76,900","74,700","75,500",▲,"700","+0.94","65,898","4,967","0.16","11,084","-41,814","35,525","28,769","-13,328","25.58"
2020/02/11,"74,800","75,000","74,100","74,800",▲,"900","+1.22","29,942","2,235","0.15","-7,601","375","7,245","6,338","6,854","25.42"
2020/02/10,"75,600","75,600","73,600","73,900",▼,"-1,700","-2.25","41,607","3,072","0.14","20,159","-17,920","5,659","-8,733","6,703","25.38"
2020/02/07,"77,700","77,700","75,300","75,600",▼,"-1,700","-2.20","21,892","1,662","0.14","6,345","-10,123","3,804","3,168","4,198","25.36"
2020/02/06,"75,100","77,900","75,100","77,300",▲,"2,300","+3.07","41,459","3,180","0.16","-22,108","14,908","7,114","1,261","3,392","25.34"
2020/02/05,"74,900","75,500","74,100","75,000",▲,"500","+0.67","44,086","3,294","0.18","-2,805","-4,878","9,135","2,804","6,756","25.31"
2020/02/04,"71,800","74,700","71,800","74,500",▲,"2,600","+3.62","70,830","5,232","0.20","-28,232","27,203","1,128","10,903","-272","25.27"
2020/02/03,"69,100","72,100","68,900","71,900",▲,"1,000","+1.41","58,644","4,151","0.21","-10,734","3,462","7,074","7,458","7,819","25.26"
2020/01/31,"71,900","72,800","70,500","70,900",▼,"-500","-0.70","41,447","2,963","0.20","766","-14,448","12,266","7,794","11,565","25.23"
2020/01/30,"72,800","74,100","71,200","71,400",▼,"-1,300","-1.79","63,128","4,549","0.22","8,705","-34,051","27,225","18,609","16,002","25.18"
2020/01/29,"73,100","73,800","72,000","72,700",▲,"600","+0.83","75,771","5,528","0.19","-8,527","-3,224","12,364","7,421","15,712","25.05"
2020/01/28,"75,000","75,500","70,800","72,100",▼,"-5,500","-7.09","161,129","11,600","0.16","59,699","-84,025","28,325","9,497","7,085","25.00"
2020/01/23,"81,300","81,600","77,000","77,600",▼,"-4,000","-4.90","92,898","7,289","0.16","40,087","-51,541","12,157","5,092","5,552","24.87"
2020/01/22,"80,900","81,900","80,600","81,600",▲,"700","+0.87","30,607","2,483","0.17","123","-554","426","-2,712","-833","24.81"
2020/01/21,"81,700","82,000","80,600","80,900",▼,"-300","-0.37","30,080","2,445","0.17","555","732","-1,287","-1,776","-2,863","24.81"
2020/01/20,"81,300","81,600","80,800","81,200",▲,"400","+0.50","20,905","1,700","0.17","-4,924","1,391","5,209","3,706","1,138","24.82"
2020/01/17,"80,600","81,500","80,600","80,800",▲,"300","+0.37","22,378","1,814","0.16","-8,089","4,592","3,365","3,617","2,373","24.79"
2020/01/16,"81,600","81,900","79,700","80,500",▼,"-1,100","-1.35","40,923","3,283","0.17","21,114","-20,288","-584","-360","-275","24.78"
2020/01/15,"82,300","82,600","81,100","81,600",▼,"-700","-0.85","26,435","2,159","0.19","1,060","-6,630","5,688","2,648","2,701","24.78"
2020/01/14,"79,400","82,800","79,400","82,300",▲,"2,900","+3.65","79,453","6,500","0.18","-48,572","35,390","14,964","10,708","7,610","24.76"
2020/01/13,"78,600","79,400","78,100","79,400",▲,"900","+1.15","22,783","1,795","0.18","4,085","-5,652","1,570","-1,329","-3,051","24.69"
2020/01/10,"78,300","78,800","77,400","78,500",▲,"600","+0.77","25,440","1,988","0.16","3,853","-6,845","2,792","2,202","5,263","24.68"
2020/01/09,"79,000","79,000","77,800","77,900",▲,"200","+0.26","46,706","3,649","0.17","10,719","-12,723","1,580","1,489","-1,265","24.67"
2020/01/08,"79,300","79,300","76,600","77,700",▼,"-1,900","-2.39","50,473","3,909","0.17","-4,832","6,176","-244","-3,352","-8,258","24.66"
2020/01/07,"78,600","80,200","78,500","79,600",▲,"1,100","+1.40","52,410","4,162","0.18","-3,884","6,297","8,351","-270","-2,412","24.66"
2020/01/06,"79,600","79,600","78,100","78,500",▼,"-2,000","-2.48","56,663","4,449","0.18","-4,078","14,363","-9,513","1,903","-8,521","24.62"
2020/01/03,"79,200","81,900","79,100","80,500",▲,"1,500","+1.90","72,427","5,867","0.18","-22,998","28,144","-3,777","-6,350","-2,829","24.67"
2020/01/02,"79,500","79,600","78,200","79,000",▼,"-500","-0.63","21,135","1,664","0.19","-1,643","-1,466","10,425","-566","3,188","24.68"
2019/12/30,"80,000","80,100","79,400","79,500",▼,"-500","-0.63","19,019","1,518","0.19","-4,305","8,745","-3,419","-3,437","-2,622","24.64"
2019/12/27,"79,500","80,400","79,200","80,000",▼,"-100","-0.12","29,679","2,377","0.19","-11,192","14,520","-3,300","8,137","2,994","24.65"
2019/12/26,"79,400","80,400","79,200","80,100",▲,"300","+0.38","25,817","2,064","0.21","-11,698","17,112","-15,757","-3,581","-1,155","24.67"
2019/12/24,"79,200","80,000","79,200","79,800",▲,"400","+0.50","29,328","2,341","0.22","-10,157","11,124","-956","-1,181","-4,549","24.74"
2019/12/23,"79,600","80,000","79,200","79,400", ,"0","0","28,413","2,265","0.23","-8,995","9,515","-509","-54","726","24.74"
2019/12/20,"78,900","79,900","78,600","79,400",▲,"700","+0.89","64,741","5,129","0.25","-23,549","30,542","-5,934","822","-2,151","24.75"
2019/12/19,"77,700","78,800","77,700","78,700",▲,"1,000","+1.29","35,867","2,817","0.25","-21,763","15,263","6,759","3,576","-4,527","24.77"
2019/12/18,"78,300","78,300","77,500","77,700",▼,"-600","-0.77","22,004","1,712","0.25","-11,951","9,156","3,683","946","-4,902","24.74"
2019/12/17,"78,100","78,800","77,400","78,300",▼,"-100","-0.13","38,969","3,043","0.25","-16,001","17,653","-21,850","-2,910","-9,952","24.72"
2019/12/16,"78,000","78,500","77,500","78,400",▲,"600","+0.77","58,013","4,533","0.27","-24,681","22,795","-2,885","-4,646","-6,052","24.82"
2019/12/13,"74,800","78,000","74,800","77,800",▲,"3,300","+4.43","133,048","10,231","0.27","-58,095","34,242","23,904","4,245","31,448","24.84"
2019/12/12,"73,100","74,500","72,900","74,500",▲,"1,400","+1.92","25,603","1,892","0.27","-8,638","13,004","-4,360","-2,251","-3,963","24.73"
2019/12/11,"72,000","73,300","71,700","73,100",▲,"1,500","+2.09","21,185","1,537","0.27","-12,058","6,525","134","8,621","7,712","24.75"
2019/12/10,"71,700","72,600","71,500","71,600",▼,"-100","-0.14","22,734","1,635","0.27","-1,675","-3,065","3,727","6,943","3,302","24.75"
2019/12/09,"71,700","72,700","71,400","71,700", ,"0","0","48,106","3,465","0.25","-1,979","-738","1,533","-153","3,337","24.73"
2019/12/06,"73,500","74,100","71,100","71,700",▼,"-2,400","-3.24","78,137","5,616","0.26","22,963","-29,581","6,595","-7,514","7,873","24.72"
2019/12/05,"74,200","74,500","73,500","74,100", ,"0","0","16,499","1,217","0.27","1,222","-928","9,632","-5,673","1,378","24.69"
2019/12/04,"74,200","74,200","73,400","74,100",▲,"100","+0.14","22,110","1,632","0.26","-5,017","-4,774","9,837","3,534","9,047","24.65"
2019/12/03,"74,800","74,900","73,600","74,000",▼,"-1,100","-1.46","54,696","4,044","0.26","3,154","-34,524","30,753","5,592","8,896","24.61"
2019/12/02,"75,300","76,000","74,600","75,100",▼,"-200","-0.27","14,591","1,098","0.27","-1,617","4,697","-3,077","-5,031","1,506","24.47"
2019/11/29,"75,300","75,700","75,100","75,300",▼,"-100","-0.13","36,624","2,764","0.27","-9,070","-5,994","-1,593","-11,646","-6,325","24.48"
2019/11/28,"75,500","75,900","75,200","75,400",▼,"-800","-1.05","14,847","1,120","0.27","793","2,934","-3,767","-8,149","-1,282","24.49"
2019/11/27,"75,500","76,900","74,900","76,200",▲,"1,800","+2.42","55,035","4,195","0.27","-19,973","5,664","14,356","136","7,147","24.50"
2019/11/26,"75,800","76,300","74,400","74,400",▼,"-1,100","-1.46","50,746","3,842","0.29","-18,741","17,210","1,524","-2,915","1,330","24.44"
2019/11/25,"73,900","75,700","73,900","75,500",▲,"1,500","+2.03","33,339","2,502","0.28","-15,830","12,012","3,930","3,878","-5,118","24.43"
2019/11/22,"74,100","74,800","73,400","74,000",▼,"-200","-0.27","22,216","1,643","0.29","-3,648","-3,720","7,427","1,145","-3,017","24.42"
2019/11/21,"74,500","74,600","72,700","74,200",▼,"-500","-0.67","62,212","4,590","0.31","-11,960","4,936","7,005","-14,758","-17,775","24.38"
2019/11/20,"73,600","74,800","73,000","74,700",▲,"1,100","+1.49","202,122","14,962","0.30","-43,420","27,531","16,182","-849","24,126","24.35"
2019/11/19,"73,900","74,000","72,800","73,600",▼,"-600","-0.81","23,309","1,706","0.31","2,867","-590","-999","-7,974","5,000","24.28"
2019/11/18,"73,200","74,300","72,700","74,200",▲,"1,400","+1.92","53,945","3,984","0.32","-29,571","15,650","27,906","-3,867","10,801","24.28"
2019/11/15,"71,300","73,200","71,300","72,800",▲,"1,500","+2.10","45,130","3,273","0.31","-9,505","-2,880","12,386","-3,123","11,483","24.15"
2019/11/14,"71,700","72,300","70,700","71,300",▼,"-700","-0.97","37,483","2,672","0.32","13,253","-14,320","467","-6,964","4,049","24.10"
2019/11/13,"73,000","73,500","71,500","72,000",▼,"-1,000","-1.37","28,554","2,056","0.32","-188","-8,919","19,983","149","4,786","24.10"
2019/11/12,"72,200","73,200","72,100","73,000",▲,"400","+0.55","20,376","1,483","0.32","-2,755","2,394","274","-2,642","-492","24.01"
2019/11/11,"73,800","73,900","72,000","72,600",▼,"-1,200","-1.63","42,630","3,088","0.32","4,437","-21,091","21,745","3,079","17,718","24.01"
2019/11/08,"74,700","74,700","73,400","73,800",▲,"500","+0.68","31,657","2,341","0.32","-1,917","-5,678","15,466","-3,036","7,279","23.91"
2019/11/07,"74,100","74,400","72,800","73,300",▼,"-400","-0.54","31,139","2,296","0.31","-5,121","7,341","29,211","7,381","-3,603","23.84"
2019/11/06,"74,600","74,900","72,700","73,700",▼,"-500","-0.67","52,374","3,860","0.33","570","44","3,082","10,329","-3,282","23.70"
2019/11/05,"72,800","74,700","72,500","74,200",▲,"1,900","+2.63","93,093","6,859","0.35","-44,307","44,988","-508","11,981","-3,936","23.69"
2019/11/04,"69,900","72,400","69,500","72,300",▲,"2,600","+3.73","81,195","5,793","0.36","-40,614","29,236","15,532","14,674","8,348","23.69"
2019/11/01,"69,200","70,100","69,200","69,700",▲,"500","+0.72","55,528","3,877","0.36","-25,473","24,380","6,946","17,094","1,626","23.62"
2019/10/31,"69,800","69,800","69,000","69,200",▼,"-300","-0.43","42,905","2,978","0.35","-225","638","9,601","-4,393","-3,657","23.59"
2019/10/30,"70,000","70,100","68,500","69,500",▼,"-400","-0.57","50,876","3,507","0.37","1,105","-9,171","13,161","6,415","-518","23.55"
2019/10/29,"69,900","70,600","69,900","69,900",▲,"100","+0.14","47,548","3,346","0.38","-24,009","27,644","-3,615","-6,303","-4,758","23.49"
2019/10/28,"69,900","69,900","69,300","69,800",▲,"200","+0.29","39,861","2,776","0.38","-9,641","11,145","-2,570","-9,555","-6,134","23.50"
2019/10/25,"69,400","69,600","68,500","69,600",▲,"400","+0.58","34,234","2,366","0.38","-5,515","12,806","-5,292","-4,865","-8,142","23.52"
2019/10/24,"69,400","69,500","68,500","69,200",▼,"-200","-0.29","29,098","2,004","0.38","-781","-6,877","3,937","2,508","3,540","23.54"
2019/10/23,"68,300","69,400","67,600","69,400",▲,"800","+1.17","43,181","2,972","0.38","-18,455","16,257","3,440","2,935","-2,142","23.52"
2019/10/22,"68,900","69,100","68,100","68,600", ,"0","0","35,945","2,466","0.38","6,590","-2,596","-3,145","-2,890","-3,211","23.51"
2019/10/21,"69,600","69,700","68,300","68,600",▼,"-700","-1.01","22,616","1,555","0.40","-597","5,765","-5,169","-5,624","-3,713","23.52"
2019/10/18,"68,800","69,800","68,400","69,300",▲,"500","+0.73","53,315","3,700","0.43","-29,591","34,275","-229","-3,416","-2,326","23.54"
2019/10/17,"68,500","69,300","67,900","68,800",▲,"1,000","+1.47","57,164","3,935","0.43","-35,948","15,799","25,880","14,539","11,857","23.55"
2019/10/16,"66,600","68,800","66,100","67,800",▲,"1,300","+1.95","280,780","18,821","0.43","-17,302","16,210","5,801","6,226","-135,231","23.43"
2019/10/15,"67,300","67,600","66,300","66,500",▼,"-1,100","-1.63","99,150","6,624","0.43","17,305","33,257","-50,046","-46,411","-53,753","23.40"
2019/10/14,"66,900","67,700","66,600","67,600",▲,"1,500","+2.27","54,650","3,678","0.43","-14,758","6,868","12,478","6,148","13,252","23.63"
2019/10/11,"66,100","66,600","66,000","66,100",▲,"200","+0.30","32,829","2,177","0.42","6,818","-5,630","-1,194","857","-4,085","23.57"
2019/10/10,"66,100","66,500","65,200","65,900",▼,"-900","-1.35","35,873","2,359","0.42","22,187","-4,181","-18,269","-16,532","-17,075","23.58"
2019/10/08,"65,800","67,000","65,800","66,800",▲,"400","+0.60","27,829","1,858","0.41","-9,513","11,547","-2,040","-1,433","-2,379","23.66"
2019/10/07,"66,300","66,900","65,500","66,400",▲,"400","+0.61","30,967","2,046","0.41","-1,428","1,080","753","-802","-173","23.67"
2019/10/04,"67,000","67,000","66,000","66,000",▼,"-1,000","-1.49","25,291","1,676","0.41","9,406","-5,769","-3,719","-4,164","1,083","23.67"
2019/10/02,"68,100","68,100","66,500","67,000",▼,"-1,700","-2.47","61,736","4,132","0.42","23,263","-21,694","-3,651","-3,000","-8,510","23.68"
2019/10/01,"67,900","69,200","67,600","68,700",▲,"800","+1.18","45,936","3,150","0.44","-19,207","7,811","12,929","6,713","6,483","23.70"
2019/09/30,"67,000","68,100","66,700","67,900",▲,"700","+1.04","23,809","1,606","0.44","-6,751","-1,525","12,865","7,651","9,168","23.64"
2019/09/27,"68,300","68,700","67,100","67,200",▼,"-1,100","-1.61","25,010","1,688","0.44","9,232","1,422","-10,349","-6,919","-8,394","23.58"
2019/09/26,"68,200","68,700","67,900","68,300",▲,"400","+0.59","29,957","2,043","0.44","1,436","-3,287","3,234","4,578","3,645","23.63"
2019/09/25,"68,100","68,800","67,400","67,900",▼,"-900","-1.31","46,426","3,152","0.44","6,896","-10,416","-3,532","7,051","698","23.61"
2019/09/24,"68,700","69,100","67,900","68,800",▲,"100","+0.15","36,274","2,490","0.43","-11,013","10,156","19,802","3,189","745","23.63"
